"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"갤러리아백화점 동관",공공용,"서울특별시 강남구 압구정로 407 (압구정동, 갤러리아백화점)",서울특별시 강남구 압구정동 515,37.527919,127.0418316,1954,2368,Y,주차장,,서울특별시 강남구청,2021-08-09
"기아자동차",공공용,"서울특별시 강남구 압구정로 417 (압구정동, 기아빌딩)",서울특별시 강남구 압구정동 518,37.52755822,127.0428858,8630,10461,Y,주차장,,서울특별시 강남구청,2021-08-09
"배강빌딩",공공용,서울특별시 강남구 선릉로 801 (신사동),서울특별시 강남구 신사동 666-11,37.5235229,127.0388014,9629,11672,Y,주차장,,서울특별시 강남구청,2021-08-09
"호림아트센터 2빌딩",공공용,"서울특별시 강남구 도산대로45길 6 (신사동, 호림아트센터 2빌딩)",서울특별시 강남구 신사동 651-16,37.52287517,127.0364576,6547,7936,Y,주차장,,서울특별시 강남구청,2021-08-09
"압구정하이츠파크",공공용,"서울특별시 강남구 압구정로42길 78 (신사동, 압구정하이츠파크)",서울특별시 강남구 신사동 632,37.52408696,127.0336321068,7933,9616,Y,주차장,,서울특별시 강남구청,2021-08-09
"금광아크존",공공용,"서울특별시 강남구 압구정로42길 36 (신사동, 금광아크존1)",서울특별시 강남구 신사동 635-14,37.52656986,127.0345317,1897,2299,Y,주차장,,서울특별시 강남구청,2021-08-09
"태성빌딩",공공용,,서울특별시 강남구 청담동 91-8,37.52397227,127.0427887,479,581,Y,주차장,,서울특별시 강남구청,2021-08-09
"현대아파트 201동",공공용,,서울특별시 강남구 청담동 23,37.5218392,127.0413576,828,1004,Y,주차장,,서울특별시 강남구청,2021-08-09
"경원오피스텔",공공용,,서울특별시 강남구 청담동 5,37.523593,127.0450646,4679,5672,Y,주차장,,서울특별시 강남구청,2021-08-09
"인성빌딩",공공용,,서울특별시 강남구 청담동 88-37,37.52437294,127.0410287,574,696,Y,주차장,,서울특별시 강남구청,2021-08-09
M빌딩,공공용,,서울특별시 강남구 청담동 97,37.52433553,127.044789,1198,1452,Y,주차장,,서울특별시 강남구청,2021-08-09
"금하빌딩",공공용,,서울특별시 강남구 청담동 41-2,37.51764042,127.041672,14203,17216,Y,주차장,,서울특별시 강남구청,2021-08-09
"청담1문화센터",공공용,,서울특별시 강남구 청담동 124-1,37.52509058,127.0492919,264,320,Y,주차장,,서울특별시 강남구청,2021-08-09
"화천회관",공공용,,서울특별시 강남구 청담동 133-3,37.5204809,127.0575783,3452,4184,Y,주차장,,서울특별시 강남구청,2021-08-09
"호텔리베라",공공용,,서울특별시 강남구 청담동 53-7,37.52382701,127.0542414,2376,2880,Y,주차장,,서울특별시 강남구청,2021-08-09
"프리마호텔",공공용,,서울특별시 강남구 청담동 52-3,37.52433245,127.0522825,3323,4028,Y,주차장,,서울특별시 강남구청,2021-08-09
"청담평생학습관",공공용,,서울특별시 강남구 청담동 35-10,37.51909826,127.0464419,4049,4908,Y,주차장,,서울특별시 강남구청,2021-08-09
"우리들병원",공공용,,서울특별시 강남구 청담동 47-4,37.51909337,127.0496092,11850,14364,Y,주차장,,서울특별시 강남구청,2021-08-09
"언북초등학교 공영주차장",공공용,,서울특별시 강남구 청담동 27,37.52012607,127.0447141,3361,4074,Y,주차장,,서울특별시 강남구청,2021-08-09
"청담역",공공용,,서울특별시 강남구 청담동 77-76,37.51914278,127.052039,11901,14425,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"삼성역",공공용,"서울특별시 강남구 테헤란로 지하 538 (삼성동, 삼성역)",서울특별시 강남구 삼성동 172-66,37.50886236,127.0630753,6447,7815,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"한국도심공항터미널",공공용,"서울특별시 강남구 테헤란로87길 22 (삼성동, 한국도심공항터미널)",서울특별시 강남구 삼성동 159-6,37.5096319,127.059443,21120,25600,Y,주차장,,서울특별시 강남구청,2021-08-09
COEX,공공용,"서울특별시 강남구 영동대로 513 (삼성동, 코엑스)",서울특별시 강남구 삼성동 159,37.51182328,127.0591597,27783,33676,Y,주차장,,서울특별시 강남구청,2021-08-09
"호텔인터컨티넨탈",공공용,"서울특별시 강남구 테헤란로 521 (삼성동, 그랜드인터콘티넨탈호텔)",서울특별시 강남구 삼성동 159-8,37.50919151,127.060809,28875,35000,Y,주차장,,서울특별시 강남구청,2021-08-09
"현대백화점",공공용,"서울특별시 강남구 테헤란로 517 (삼성동, 현대백화점)",서울특별시 강남구 삼성동 159-7,37.5086154,127.0597634,22770,27600,Y,주차장,,서울특별시 강남구청,2021-08-09
"삼성1동주민센터",공공용,"서울특별시 강남구 봉은사로 616 (삼성동, 삼성1동 주민센터)",서울특별시 강남구 삼성동 161-2,37.51435513,127.0626094,3301,4001,Y,주차장,,서울특별시 강남구청,2021-08-09
"봉은사역",공공용,"서울특별시 강남구 봉은사로 지하 601 (삼성동, 봉은사역)",서울특별시 강남구 삼성동 172,37.51435963,127.0608901,9841,11928,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"강남구립국제교육원",공공용,"서울특별시 강남구 선릉로 668 (삼성동, 강남구보건소,강남구립국제교육원)",서울특별시 강남구 삼성동 8,37.5163196785,127.0423147933,812,984,Y,주차장,,서울특별시 강남구청,2021-08-09
"강남구청",공공용,"서울특별시 강남구 학동로 426 (삼성동, 강남구청)",서울특별시 강남구 삼성동 16-1,37.51796636,127.0470611,1422,1724,Y,식당 및 종합상황실,,서울특별시 강남구청,2021-08-09
"선릉역",공공용,"서울특별시 강남구 테헤란로 지하 340 (삼성동, 선릉역)",서울특별시 강남구 삼성동 172-66,37.50450099,127.0489436,5970,7236,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"라마다서울호텔",공공용,"서울특별시 강남구 봉은사로 410 (삼성동, 라마다서울호텔)",서울특별시 강남구 삼성동 112-5,37.51034817,127.0452783,10233,12404,Y,주차장,,서울특별시 강남구청,2021-08-09
"성담빌딩",공공용,"서울특별시 강남구 테헤란로 411 (삼성동, 성담빌딩)",서울특별시 강남구 삼성동 142-35,37.50549488,127.0508624,4643,5628,Y,주차장,,서울특별시 강남구청,2021-08-09
"삼성2문화센터",공공용,"서울특별시 강남구 봉은사로 419 (삼성동, 삼성2동주민센터)",서울특별시 강남구 삼성동 38-34,37.51120565,127.0459755,531,644,Y,주차장,,서울특별시 강남구청,2021-08-09
"중앙하이츠빌리지",공공용,"서울특별시 강남구 학동로68길 30 (삼성동, 삼성동중앙하이츠빌리지)",서울특별시 강남구 삼성동 14-1,37.51657903,127.0465082,19203,1512,Y,주차장,,서울특별시 강남구청,2021-08-09
"래미안삼성2차아파트",공공용,"서울특별시 강남구 선릉로130길 20 (삼성동, 래미안삼성2차아파트)",서울특별시 강남구 삼성동 7-3,37.51566482,127.043345,22532,1368,Y,주차장,,서울특별시 강남구청,2021-08-09
"한솔아파트",공공용,"서울특별시 강남구 학동로64길 7 (삼성동, 한솔아파트)",서울특별시 강남구 삼성동 4-6,37.51753808,127.0455405,12111,1325,Y,주차장,,서울특별시 강남구청,2021-08-09
